Variant,CAP Code,Make,Model,Variant Full Description,Model Year,Doors,Fuel,Body,Seats,Gearbox,Gears,BHP,Eng CC,CO2,Com-bined MPG,Vehicle List Price,Vehicle List Price Including Metallic Paint,Vehicle Total Disc, Vehicle OTR Price,VRB,P11D Price,POL,Mileage,Finance Rental,Service Rental,Net Rental,Dis-allowed VAT,Total inc Disallow VAT,Excess Rate,POL,Mileage,Finance Rental,Service Rental,Net Rental,Dis-allowed VAT,Total inc Disallow VAT,Excess Rate,Electric Range,Battery Capacity,RDE2
100229,MNCO15REN2VPTA  4,Mini,Cooper,Mini Convertible Special Editions 1.5 Cooper Resolute Edition 2Dr Auto [nav Pack,2022,2,Petrol,Convertible,4,Semi-auto,7,136,1499,140,47.1,23000,23000,0,28374.99,0,28125,24,10000,470.68,0,470.68,47.07,517.75,7.55,36,15000,397.56,0,397.55,39.76,437.31,7.55,0,0, 
100230,MNCO15REC2VPTM  4,Mini,Cooper,Mini Convertible Special Editions 1.5 Cooper Resolute Edition 2Dr [comfort Pack],2022,2,Petrol,Convertible,4,Manual,6,136,1499,139,47.1,21666.67,21666.67,0,26775,0,26525,24,10000,430.13,0,430.13,43.01,473.14,7.55,36,15000,367.02,0,367.02,36.7,403.72,7.55,0,0, 
100231,MNCO15REC2VPTA  4,Mini,Cooper,Mini Convertible Special Editions 1.5 Cooper Resolute Edition 2Dr Auto [comfort,2022,2,Petrol,Convertible,4,Semi-auto,7,136,1499,140,47.1,22833.33,22833.33,0,28174.99,0,27925,24,10000,460.92,0,460.92,46.09,507.01,7.55,36,15000,390.81,0,390.81,39.08,429.89,7.55,0,0, 
100232,MNCO15RDC2VPTM  4,Mini,Cooper,Mini Convertible Special Editions 1.5 Cooper Resolute Edition 2Dr [comfort/nav P,2022,2,Petrol,Convertible,4,Manual,6,136,1499,139,47.1,22416.67,22416.67,0,27675,0,27425,24,10000,452.68,0,452.67,45.27,497.94,7.55,36,15000,384.2,0,384.2,38.42,422.62,7.55,0,0, 
100233,MNCO15RDC2VPTA  4,Mini,Cooper,Mini Convertible Special Editions 1.5 Cooper Resolute Edition 2Dr Auto [comf/nav,2022,2,Petrol,Convertible,4,Semi-auto,7,136,1499,140,47.1,23583.33,23583.33,0,29074.99,0,28825,24,10000,483.46,0,483.46,48.35,531.81,7.55,36,15000,407.96,0,407.97,40.8,448.77,7.55,0,0, 
100234,MNCS20RED2VPTM  4,Mini,Cooper S,Mini Convertible Special Editions 2.0 Cooper S Resolute Edition 2Dr,2022,2,Petrol,Convertible,4,Manual,6,178,1998,153,42.8,23333.33,23333.33,0,29109.99,0,28525,24,10000,488.87,0,488.86,48.89,537.75,7.55,36,15000,411.15,0,411.15,41.12,452.27,7.55,0,0, 
100235,MNCS20RED2VPTA  4,Mini,Cooper S,Mini Convertible Special Editions 2.0 Cooper S Resolute Edition 2Dr Auto,2022,2,Petrol,Convertible,4,Semi-auto,7,178,1998,146,44.8,24750,24750,0,30474.99,0,30225,24,10000,516.87,0,516.87,51.69,568.56,7.55,36,15000,432.93,0,432.93,43.29,476.22,7.55,0,0, 
100236,MNCS20REN2VPTM  4,Mini,Cooper S,Mini Convertible Special Editions 2.0 Cooper S Resolute Edition 2Dr [nav Pack],2022,2,Petrol,Convertible,4,Manual,6,178,1998,153,42.8,24083.33,24083.33,0,30009.99,0,29425,24,10000,511.41,0,511.41,51.14,562.55,7.55,36,15000,428.3,0,428.31,42.83,471.14,7.55,0,0, 
100237,MNCS20REN2VPTA  4,Mini,Cooper S,Mini Convertible Special Editions 2.0 Cooper S Resolute Edition 2Dr Auto [nav Pa,2022,2,Petrol,Convertible,4,Semi-auto,7,178,1998,146,44.8,25500,25500,0,31374.99,0,31125,24,10000,540.3,0,540.3,54.03,594.33,7.55,36,15000,450.1,0,450.1,45.01,495.11,7.55,0,0, 
100238,MNCS20REC2VPTM  4,Mini,Cooper S,Mini Convertible Special Editions 2.0 Cooper S Resolute Edition 2Dr [comfort Pac,2022,2,Petrol,Convertible,4,Manual,6,178,1998,153,42.8,23916.67,23916.67,0,29810,0,29225,24,10000,502.52,0,502.51,50.25,552.76,7.55,36,15000,421.58,0,421.58,42.16,463.74,7.55,0,0, 
100239,MNCS20REC2VPTA  4,Mini,Cooper S,Mini Convertible Special Editions 2.0 Cooper S Resolute Edition 2Dr Auto [com Pk,2022,2,Petrol,Convertible,4,Semi-auto,7,178,1998,146,44.8,25333.33,25333.33,0,31174.99,0,30925,24,10000,530.51,0,530.52,53.05,583.57,7.55,36,15000,443.95,0,443.95,44.4,488.35,7.55,0,0, 
100240,MNCS20RDC2VPTM  4,Mini,Cooper S,Mini Convertible Special Editions 2.0 Cooper S Resolute Edition 2Dr [comfort/nav,2022,2,Petrol,Convertible,4,Manual,6,178,1998,153,42.8,24666.67,24666.67,0,30710,0,30125,24,10000,525.05,0,525.05,52.51,577.56,7.55,36,15000,438.74,0,438.74,43.87,482.61,7.55,0,0, 
100241,MNCS20RDC2VPTA  4,Mini,Cooper S,Mini Convertible Special Editions 2.0 Cooper S Resolute Edition 2Dr Auto [com/na,2022,2,Petrol,Convertible,4,Semi-auto,7,178,1998,146,44.8,26083.33,26083.33,0,32074.99,0,31825,24,10000,553.05,0,553.06,55.31,608.37,7.55,36,15000,460.52,0,460.53,46.05,506.58,7.55,0,0, 
100242,MNCM15UE 5HPTA  2,Mini,Cooper Countryman,Mini Countryman Hatchback Special Editions 1.5 Cooper Untamed Edition 5Dr Auto,2022,5,Petrol,Hatchback,5,Semi-auto,7,136,1499,147,42.8,26125,26125,0,32124.99,0,31875,24,10000,561.84,0,561.85,56.18,618.03,7.55,36,15000,461.76,0,461.77,46.18,507.95,7.55,0,0, 
100243,MNCM15UCN5HPTA  2,Mini,Cooper Countryman,Mini Countryman Hatchback Special Editions 1.5 Cooper Untamed Edition 5Dr [comfo,2022,5,Petrol,Hatchback,5,Semi-auto,7,136,1499,147,42.8,27958.33,27958.33,0,34324.99,0,34075,24,10000,619.51,0,619.5,61.95,681.45,7.55,36,15000,504.33,0,504.34,50.43,554.77,7.55,0,0, 
100244,MNCM15UEC5HPTM  2,Mini,Cooper Countryman,Mini Countryman Hatchback Special Editions 1.5 Cooper Untamed Edition 5Dr [comfo,2022,5,Petrol,Hatchback,5,Manual,6,136,1499,146,42.8,25541.67,25541.67,0,31425,0,31175,24,10000,544.71,0,544.71,54.47,599.18,7.55,36,15000,449.01,0,449.01,44.9,493.91,7.55,0,0, 
100245,MNCM15UE 5HPTM  2,Mini,Cooper Countryman,Mini Countryman Hatchback Special Editions 1.5 Cooper Untamed Edition 5Dr,2022,5,Petrol,Hatchback,5,Manual,6,136,1499,146,42.8,24791.67,24791.67,0,30525,0,30275,24,10000,524.79,0,524.79,52.48,577.27,7.55,36,15000,433.58,0,433.59,43.36,476.95,7.55,0,0, 
100246,MNCM15UCN5HPTM  2,Mini,Cooper Countryman,Mini Countryman Hatchback Special Editions 1.5 Cooper Untamed Edition 5Dr [comfo,2022,5,Petrol,Hatchback,5,Manual,6,136,1499,146,42.8,26625,26625,0,32724.99,0,32475,24,10000,582.43,0,582.43,58.24,640.67,7.55,36,15000,476.15,0,476.15,47.62,523.77,7.55,0,0, 
100247,MNCM15UEC5HPTA  2,Mini,Cooper Countryman,Mini Countryman Hatchback Special Editions 1.5 Cooper Untamed Edition 5Dr [comfo,2022,5,Petrol,Hatchback,5,Semi-auto,7,136,1499,147,42.8,26875,26875,0,33024.99,0,32775,24,10000,582.65,0,582.65,58.27,640.92,7.55,36,15000,477.19,0,477.19,47.72,524.91,7.55,0,0, 
100248,MNSM20UE 5HPTM  2,Mini,Cooper S Countryman,Mini Countryman Hatchback Special Editions 2.0 Cooper S Untamed Edition 5Dr,2022,5,Petrol,Hatchback,5,Manual,6,178,1998,153,40.9,26179.17,26179.17,0,32525,0,31940,24,10000,536.54,0,536.54,53.65,590.19,7.55,36,15000,448.86,0,448.87,44.89,493.76,7.55,0,0, 
100249,MNSM20UEC5HPTM  2,Mini,Cooper S Countryman,Mini Countryman Hatchback Special Editions 2.0 Cooper S Untamed Edition 5Dr [com,2022,5,Petrol,Hatchback,5,Manual,6,178,1998,153,40.9,26929.17,26929.17,0,33425,0,32840,24,10000,557.35,0,557.34,55.74,613.08,7.55,36,15000,464.29,0,464.29,46.43,510.72,7.55,0,0, 
100250,MNSM20UCN5HPTM  2,Mini,Cooper S Countryman,Mini Countryman Hatchback Special Editions 2.0 Cooper S Untamed Edition 5Dr [com,2022,5,Petrol,Hatchback,5,Manual,6,178,1998,153,40.9,28012.5,28012.5,0,34724.99,0,34140,24,10000,594.2,0,594.19,59.42,653.61,7.55,36,15000,491.42,0,491.43,49.14,540.57,7.55,0,0, 
100251,MNSM20UE 5HPTA  2,Mini,Cooper S Countryman,Mini Countryman Hatchback Special Editions 2.0 Cooper S Untamed Edition 5Dr Auto,2022,5,Petrol,Hatchback,5,Semi-auto,7,178,1998,148,42.2,27679.17,27679.17,0,33990,0,33740,24,10000,567.25,0,567.26,56.73,623.99,7.55,36,15000,472.57,0,472.57,47.26,519.83,7.55,0,0, 
100252,MNSM20UEC5HPTA  2,Mini,Cooper S Countryman,Mini Countryman Hatchback Special Editions 2.0 Cooper S Untamed Edition 5Dr [com,2022,5,Petrol,Hatchback,5,Semi-auto,7,178,1998,148,42.2,28429.17,28429.17,0,34890,0,34640,24,10000,588.06,0,588.06,58.81,646.87,7.55,36,15000,487.98,0,487.98,48.8,536.78,7.55,0,0, 
100253,MNSM15UE 5HXTA4 2,Mini,Cooper S Countryman,Mini Countryman Hatchback Special Editions 1.5 Cooper S E Untamed Edition All4 P,2022,5,Petrol/Electric Hybrid,Hatchback,5,Semi-auto,6,220,1499,41,156.9,31975,31975,0,38924.99,0,38895,24,10000,612.67,0,612.67,61.27,673.94,7.55,36,15000,520.7,0,520.71,52.07,572.78,7.55,30.4,8.8, 
100254,MNSM20UCN5HPTA  2,Mini,Cooper S Countryman,Mini Countryman Hatchback Special Editions 2.0 Cooper S Untamed Ed 5Dr [comfort/,2022,5,Petrol,Hatchback,5,Semi-auto,7,178,1998,148,42.2,29512.5,29512.5,0,36189.99,0,35940,24,10000,624.89,0,624.89,62.49,687.38,7.55,36,15000,514.54,0,514.54,51.45,565.99,7.55,0,0, 
100255,MNSM15UEC5HXTA4 2,Mini,Cooper S Countryman,Mini Countryman Hatchback Special Editions 1.5 Cooper S E Untamed Ed All4 Phev 5,2022,5,Petrol/Electric Hybrid,Hatchback,5,Semi-auto,6,220,1499,41,156.9,32725,32725,0,39824.99,0,39795,24,10000,632.82,0,632.83,63.28,696.11,7.55,36,15000,535.65,0,535.66,53.57,589.23,7.55,30.4,8.8, 
100256,MNSM15UCN5HXTA4 2,Mini,Cooper S Countryman,Mini Countryman Hatchback Special Editions 1.5 Cooper S E Untam Ed All4 Phev 5Dr,2022,5,Petrol/Electric Hybrid,Hatchback,5,Semi-auto,6,220,1499,41,156.9,33808.33,33808.33,0,41124.99,0,41095,24,10000,681.49,0,681.49,68.15,749.64,7.55,36,15000,579.64,0,579.65,57.96,637.61,7.55,30.4,8.8, 
100257,MNSM20UE 5HPTA4 2,Mini,Cooper S Countryman,Mini Countryman Hatchback Special Editions 2.0 Cooper S Untamed Edition All4 5Dr,2022,5,Petrol,Hatchback,5,Semi-auto,8,178,1998,160,39.2,29179.17,29179.17,0,36125,0,35540,24,10000,622.35,0,622.35,62.24,684.59,7.55,36,15000,512.88,0,512.88,51.29,564.17,7.55,0,0, 
100258,MNSM20UCN5HPTA4 2,Mini,Cooper S Countryman,Mini Countryman Hatchback Special Editions 2.0 Cooper S Untamed Ed All4 5Dr [com,2022,5,Petrol,Hatchback,5,Semi-auto,8,178,1998,160,39.2,31012.5,31012.5,0,38324.99,0,37740,24,10000,679.99,0,679.99,68,747.99,7.55,36,15000,555.42,0,555.43,55.54,610.97,7.55,0,0, 
100259,MNCM15UEC5HPTA4 2,Mini,Cooper Countryman,Mini Countryman Hatchback Special Editions 1.5 Cooper Untamed Edition All4 5Dr [,2022,5,Petrol,Hatchback,5,Semi-auto,8,136,1499,160,39.2,28345.83,28345.83,0,35124.99,0,34540,24,10000,635.6,0,635.61,63.56,699.17,7.55,36,15000,517.19,0,517.2,51.72,568.92,7.55,0,0, 
100260,MNCM15UCN5HPTA4 2,Mini,Cooper Countryman,Mini Countryman Hatchback Special Editions 1.5 Cooper Untamed Ed All4 5Dr [comfo,2022,5,Petrol,Hatchback,5,Semi-auto,8,136,1499,160,39.2,29429.17,29429.17,0,36425,0,35840,24,10000,672.46,0,672.46,67.25,739.71,7.55,36,15000,543.76,0,543.76,54.38,598.14,7.55,0,0, 
100261,MNCM15UE 5HPTA4 2,Mini,Cooper Countryman,Mini Countryman Hatchback Special Editions 1.5 Cooper Untamed Edition All4 5Dr A,2022,5,Petrol,Hatchback,5,Semi-auto,8,136,1499,160,39.2,27595.83,27595.83,0,34224.99,0,33640,24,10000,614.81,0,614.82,61.48,676.3,7.55,36,15000,501.21,0,501.21,50.12,551.33,7.55,0,0, 
100262,MNSM20UEC5HPTA4 2,Mini,Cooper S Countryman,Mini Countryman Hatchback Special Editions 2.0 Cooper S Untamed Ed All4 5Dr [com,2022,5,Petrol,Hatchback,5,Semi-auto,8,178,1998,160,39.2,29929.17,29929.17,0,37025,0,36440,24,10000,642.27,0,642.27,64.23,706.5,7.55,36,15000,528.28,0,528.28,52.83,581.11,7.55,0,0, 
100263,MNCC15UTE6EPTM  3,Mini,Cooper Clubman,Mini Clubman Estate Special Editions 1.5 Cooper Untold Edition 6Dr,2022,6,Petrol,Estate,5,Manual,6,136,1499,137,47.1,23666.67,23666.67,0,29175,0,28925,24,10000,508.03,0,508.03,50.8,558.83,7.55,36,15000,428.9,0,428.9,42.89,471.79,7.55,0,0, 
100264,MNCC15UTC6EPTM  3,Mini,Cooper Clubman,Mini Clubman Estate Special Editions 1.5 Cooper Untold Edition 6Dr [comfort Pack,2022,6,Petrol,Estate,5,Manual,6,136,1499,137,47.1,24416.67,24416.67,0,30075,0,29825,24,10000,527.08,0,527.08,52.71,579.79,7.55,36,15000,444.04,0,444.04,44.4,488.44,7.55,0,0, 
100265,MNCC15UTN6EPTM  3,Mini,Cooper Clubman,Mini Clubman Estate Special Editions 1.5 Cooper Untold Edition 6Dr [comfort/nav+,2022,6,Petrol,Estate,5,Manual,6,136,1499,137,47.1,25500,25500,0,31374.99,0,31125,24,10000,563.91,0,563.92,56.39,620.31,7.55,36,15000,470.6,0,470.6,47.06,517.66,7.55,0,0, 
100266,MNCC15UTE6EPTA  3,Mini,Cooper Clubman,Mini Clubman Estate Special Editions 1.5 Cooper Untold Edition 6Dr Auto,2022,6,Petrol,Estate,5,Semi-auto,7,136,1499,135,47.1,25000,25000,0,30774.99,0,30525,24,10000,545.1,0,545.1,54.51,599.61,7.55,36,15000,457.08,0,457.08,45.71,502.79,7.55,0,0, 
100267,MNCC15UTC6EPTA  3,Mini,Cooper Clubman,Mini Clubman Estate Special Editions 1.5 Cooper Untold Edition 6Dr Auto [comfort,2022,6,Petrol,Estate,5,Semi-auto,7,136,1499,135,47.1,25750,25750,0,31674.99,0,31425,24,10000,564.14,0,564.14,56.41,620.55,7.55,36,15000,472.5,0,472.5,47.25,519.75,7.55,0,0, 
100268,MNCC15UTN6EPTA  3,Mini,Cooper Clubman,Mini Clubman Estate Special Editions 1.5 Cooper Untold Edition 6Dr Auto [comf/na,2022,6,Petrol,Estate,5,Semi-auto,7,136,1499,135,47.1,26833.33,26833.33,0,32974.99,0,32725,24,10000,600.98,0,600.99,60.1,661.09,7.55,36,15000,499.07,0,499.06,49.91,548.97,7.55,0,0, 
100269,MNSC20UTE6EPTM  3,Mini,Cooper S Clubman,Mini Clubman Estate Special Editions 2.0 Cooper S Untold Edition 6Dr,2022,6,Petrol,Estate,5,Manual,6,178,1998,153,42.2,25220.83,25220.83,0,31374.99,0,30790,24,10000,534.82,0,534.82,53.48,588.3,7.55,36,15000,454.45,0,454.44,45.45,499.89,7.55,0,0, 
100270,MNSC20UTC6EPTM  3,Mini,Cooper S Clubman,Mini Clubman Estate Special Editions 2.0 Cooper S Untold Edition 6Dr [comfort Pa,2022,6,Petrol,Estate,5,Manual,6,178,1998,153,42.2,25970.83,25970.83,0,32274.99,0,31690,24,10000,554.75,0,554.74,55.48,610.22,7.55,36,15000,469.57,0,469.57,46.96,516.53,7.55,0,0, 
100271,MNSC20UTN6EPTM  3,Mini,Cooper S Clubman,Mini Clubman Estate Special Editions 2.0 Cooper S Untold Edition 6Dr [comfort/na,2022,6,Petrol,Estate,5,Manual,6,178,1998,153,42.2,27054.17,27054.17,0,33575,0,32990,24,10000,590.71,0,590.71,59.07,649.78,7.55,36,15000,496.12,0,496.12,49.61,545.73,7.55,0,0, 
100272,MNSC20UTE6EPTA  3,Mini,Cooper S Clubman,Mini Clubman Estate Special Editions 2.0 Cooper S Untold Edition 6Dr Auto,2022,6,Petrol,Estate,5,Semi-auto,7,178,1998,144,44.8,26720.83,26720.83,0,32839.99,0,32590,24,10000,565.54,0,565.54,56.55,622.09,7.55,36,15000,478.42,0,478.43,47.84,526.27,7.55,0,0, 
100273,MNSC20UTC6EPTA  3,Mini,Cooper S Clubman,Mini Clubman Estate Special Editions 2.0 Cooper S Untold Edition 6Dr Auto [comfo,2022,6,Petrol,Estate,5,Semi-auto,7,178,1998,144,44.8,27470.83,27470.83,0,33739.99,0,33490,24,10000,584.58,0,584.58,58.46,643.04,7.55,36,15000,493.26,0,493.26,49.33,542.59,7.55,0,0, 
100274,MNSC20UTN6EPTA  3,Mini,Cooper S Clubman,Mini Clubman Estate Special Editions 2.0 Cooper S Untold Edition 6Dr Auto [comf/,2022,6,Petrol,Estate,5,Semi-auto,7,178,1998,144,44.8,28554.17,28554.17,0,35040,0,34790,24,10000,621.42,0,621.42,62.14,683.56,7.55,36,15000,520.11,0,520.11,52.01,572.12,7.55,0,0, 
100275,MNCO15RNP3HPTM  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 3Dr [nav Pack],2022,3,Petrol,Hatchback,4,Manual,6,136,1499,126,48.7,19116.67,19116.67,0,23675,0,23465,24,10000,376.85,0,376.85,37.69,414.54,7.55,36,15000,320.57,0,320.57,32.06,352.63,7.55,0,0, 
100276,MNCO15RES3HPTM  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 3Dr,2022,3,Petrol,Hatchback,4,Manual,6,136,1499,126,48.7,18366.67,18366.67,0,22775,0,22565,24,10000,354.98,0,354.98,35.5,390.48,7.55,36,15000,303.92,0,303.91,30.39,334.3,7.55,0,0, 
100277,MNCO15RCN3HPTM  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 3Dr [comfort/nav Pack,2022,3,Petrol,Hatchback,4,Manual,6,136,1499,126,48.7,19866.67,19866.67,0,24575,0,24365,24,10000,396.18,0,396.18,39.62,435.8,7.55,36,15000,335.52,0,335.52,33.55,369.07,7.55,0,0, 
100278,MNCO15RCP3HPTM  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 3Dr [comfort Pack],2022,3,Petrol,Hatchback,4,Manual,6,136,1499,126,48.7,19116.67,19116.67,0,23675,0,23465,24,10000,374.3,0,374.3,37.43,411.73,7.55,36,15000,318.85,0,318.86,31.89,350.75,7.55,0,0, 
100279,MNCO15RES3HPTA  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 3Dr Auto,2022,3,Petrol,Hatchback,4,Semi-auto,7,136,1499,126,48.7,19533.33,19533.33,0,24174.99,0,23965,24,10000,380.58,0,380.58,38.06,418.64,7.55,36,15000,324.7,0,324.7,32.47,357.17,7.55,0,0, 
100280,MNCO15RNP3HPTA  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 3Dr Auto [nav Pack],2022,3,Petrol,Hatchback,4,Semi-auto,7,136,1499,126,48.7,20283.33,20283.33,0,25074.99,0,24865,24,10000,402.45,0,402.46,40.25,442.71,7.55,36,15000,340.78,0,340.79,34.08,374.87,7.55,0,0, 
100281,MNCO15RCP3HPTA  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 3Dr Auto Comfort Pack,2022,3,Petrol,Hatchback,4,Semi-auto,7,136,1499,126,48.7,20283.33,20283.33,0,25074.99,0,24865,24,10000,399.88,0,399.89,39.99,439.88,7.55,36,15000,339.65,0,339.65,33.97,373.62,7.55,0,0, 
100282,MNCO15RCN3HPTA  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 3Dr Auto [comf/nav Pk,2022,3,Petrol,Hatchback,4,Semi-auto,7,136,1499,126,48.7,21033.33,21033.33,0,25974.99,0,25765,24,10000,422.63,0,422.63,42.26,464.89,7.55,36,15000,355.74,0,355.74,35.57,391.31,7.55,0,0, 
100283,MNCS20RES3HPTM  5,Mini,Cooper S,Mini Hatchback Special Edition 2.0 Cooper S Resolute Edition 3Dr,2022,3,Petrol,Hatchback,4,Manual,6,178,1998,141,45.6,20541.67,20541.67,0,25425,0,25175,24,10000,403.75,0,403.75,40.38,444.13,7.55,36,15000,346.25,0,346.25,34.63,380.88,7.55,0,0, 
100284,MNCS20RCP3HPTM  5,Mini,Cooper S,Mini Hatchback Special Edition 2.0 Cooper S Resolute Edition 3Dr [comfort Pack],2022,3,Petrol,Hatchback,4,Manual,6,178,1998,141,45.6,21291.67,21291.67,0,26325,0,26075,24,10000,424.53,0,424.53,42.45,466.98,7.55,36,15000,361.65,0,361.66,36.17,397.83,7.55,0,0, 
100285,MNCS20RCN3HPTM  5,Mini,Cooper S,Mini Hatchback Special Edition 2.0 Cooper S Resolute Edition 3Dr Comfort/nav Pac,2022,3,Petrol,Hatchback,4,Manual,6,178,1998,141,45.6,22041.67,22041.67,0,27225,0,26975,24,10000,447.08,0,447.08,44.71,491.79,7.55,36,15000,378.23,0,378.24,37.82,416.06,7.55,0,0, 
100286,MNCS20RNP3HPTM  5,Mini,Cooper S,Mini Hatchback Special Edition 2.0 Cooper S Resolute Edition 3Dr [nav Pack],2022,3,Petrol,Hatchback,4,Manual,6,178,1998,141,45.6,21291.67,21291.67,0,26325,0,26075,24,10000,427.16,0,427.16,42.72,469.88,7.55,36,15000,362.82,0,362.83,36.28,399.11,7.55,0,0, 
100287,MNCS20RCP3HPTA  5,Mini,Cooper S,Mini Hatchback Special Edition 2.0 Cooper S Resolute Edition 3Dr Auto Comfort Pk,2022,3,Petrol,Hatchback,4,Semi-auto,7,178,1998,134,44.1,22708.33,22708.33,0,28024.99,0,27775,24,10000,461.66,0,461.67,46.17,507.84,7.55,36,15000,389.98,0,389.99,39,428.99,7.55,0,0, 
100288,MNCS20RES3HPTA  5,Mini,Cooper S,Mini Hatchback Special Edition 2.0 Cooper S Resolute Edition 3Dr Auto,2022,3,Petrol,Hatchback,4,Semi-auto,7,178,1998,134,44.1,21958.33,21958.33,0,27124.99,0,26875,24,10000,441.76,0,441.76,44.18,485.94,7.55,36,15000,374.57,0,374.58,37.46,412.04,7.55,0,0, 
100289,MNCS20RCN3HPTA  5,Mini,Cooper S,Mini Hatchback Special Edition 2.0 Cooper S Resolute Edition 3Dr Auto Comf/nav P,2022,3,Petrol,Hatchback,4,Semi-auto,7,178,1998,134,44.1,23458.33,23458.33,0,28924.99,0,28675,24,10000,484.21,0,484.22,48.42,532.64,7.55,36,15000,407.17,0,407.17,40.72,447.89,7.55,0,0, 
100290,MNCS20RNP3HPTA  5,Mini,Cooper S,Mini Hatchback Special Edition 2.0 Cooper S Resolute Edition 3Dr Auto [nav Pack],2022,3,Petrol,Hatchback,4,Semi-auto,7,178,1998,134,44.1,22708.33,22708.33,0,28024.99,0,27775,24,10000,464.32,0,464.31,46.43,510.74,7.55,36,15000,391.75,0,391.75,39.18,430.93,7.55,0,0, 
100291,MNCO15RES5HPTM  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 5Dr,2022,5,Petrol,Hatchback,5,Manual,6,136,1499,127,47.9,18908.33,18908.33,0,23424.99,0,23215,24,10000,367.32,0,367.32,36.73,404.05,7.55,36,15000,313.94,0,313.95,31.39,345.34,7.55,0,0, 
100292,MNCO15RCN5HPTM  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 5Dr [comfort/nav Pack,2022,5,Petrol,Hatchback,5,Manual,6,136,1499,127,47.9,20408.33,20408.33,0,25224.99,0,25015,24,10000,409.37,0,409.37,40.94,450.31,7.55,36,15000,345.55,0,345.56,34.56,380.12,7.55,0,0, 
100293,MNCO15RNP5HPTM  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 5Dr [nav Pack],2022,5,Petrol,Hatchback,5,Manual,6,136,1499,127,47.9,19658.33,19658.33,0,24324.99,0,24115,24,10000,390.05,0,390.05,39.01,429.06,7.55,36,15000,330.6,0,330.61,33.06,363.67,7.55,0,0, 
100294,MNCO15RCP5HPTM  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 5Dr [comfort Pack],2022,5,Petrol,Hatchback,5,Manual,6,136,1499,127,47.9,19658.33,19658.33,0,24324.99,0,24115,24,10000,387.48,0,387.49,38.75,426.24,7.55,36,15000,328.89,0,328.9,32.89,361.79,7.55,0,0, 
100295,MNCO15RCP5HPTA  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 5Dr Auto Comfort Pack,2022,5,Petrol,Hatchback,5,Semi-auto,7,136,1499,128,47.9,20825,20825,0,25724.99,0,25515,24,10000,413.09,0,413.1,41.31,454.41,7.55,36,15000,349.68,0,349.69,34.97,384.66,7.55,0,0, 
100296,MNCO15RNP5HPTA  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 5Dr Auto [nav Pack],2022,5,Petrol,Hatchback,5,Semi-auto,7,136,1499,128,47.9,20825,20825,0,25724.99,0,25515,24,10000,415.64,0,415.65,41.56,457.21,7.55,36,15000,350.82,0,350.83,35.08,385.91,7.55,0,0, 
100297,MNCO15RES5HPTA  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 5Dr Auto,2022,5,Petrol,Hatchback,5,Semi-auto,7,136,1499,128,47.9,20075,20075,0,24824.99,0,24615,24,10000,393.77,0,393.77,39.38,433.15,7.55,36,15000,334.72,0,334.73,33.47,368.2,7.55,0,0, 
100298,MNCO15RCN5HPTA  5,Mini,Cooper,Mini Hatchback Special Edition 1.5 Cooper Resolute Edition 5Dr Auto Comf/nav Pk,2022,5,Petrol,Hatchback,5,Semi-auto,7,136,1499,128,47.9,21575,21575,0,26624.99,0,26415,24,10000,434.97,0,434.97,43.5,478.47,7.55,36,15000,365.79,0,365.79,36.58,402.37,7.55,0,0, 
100299,MNCS20RCP5HPTM  5,Mini,Cooper S,Mini Hatchback Special Edition 2.0 Cooper S Resolute Edition 5Dr [comfort Pack],2022,5,Petrol,Hatchback,5,Manual,6,178,1998,143,43.5,21875,21875,0,27024.99,0,26775,24,10000,439.06,0,439.06,43.91,482.97,7.55,36,15000,373.26,0,373.26,37.33,410.59,7.55,0,0, 
100300,MNCS20RES5HPTM  5,Mini,Cooper S,Mini Hatchback Special Edition 2.0 Cooper S Resolute Edition 5Dr,2022,5,Petrol,Hatchback,5,Manual,6,178,1998,143,43.5,21125,21125,0,26124.99,0,25875,24,10000,419.13,0,419.14,41.91,461.05,7.55,36,15000,357.83,0,357.84,35.78,393.62,7.55,0,0, 
